from_node_id,to_node_id,day_no,starting_time_in_min,ending_time_in_min,travel_time_in_min
8568,8782,0,1080,1095,0.56
8568,8782,0,1110,1125,0.56
8568,8782,0,1170,1185,0.56
8571,8531,0,960,975,0.17
8571,8531,0,975,990,0.17
8571,8531,0,990,1005,0.17
8571,8531,0,1005,1020,0.17
8571,8531,0,1020,1035,0.18
8571,8531,0,1035,1050,0.18
8571,8531,0,1050,1065,0.23
8571,8531,0,1065,1080,0.16
8571,8531,0,1080,1095,0.18
8571,8531,0,1095,1110,0.15
8571,8531,0,1110,1125,0.18
8571,8531,0,1125,1140,0.17
8571,8531,0,1140,1155,0.14
8573,8319,0,1125,1140,0.83
8573,8824,0,1125,1140,1.10
8574,8666,0,975,990,0.90
8574,8666,0,990,1005,0.91
8574,8666,0,1005,1020,0.91
8574,8666,0,1020,1035,0.90
8574,8666,0,1035,1050,0.92
8574,8666,0,1050,1065,0.90
8574,8666,0,1065,1080,0.91
8574,8666,0,1095,1110,0.90
8574,8666,0,1110,1125,0.92
8574,8666,0,1125,1140,0.91
8574,8666,0,1140,1155,0.91
8582,8591,0,1005,1020,0.90
8582,8591,0,1035,1050,0.90
8588,8138,0,960,975,0.95
8588,8138,0,1050,1065,0.95
8588,8138,0,1095,1110,0.95
8591,8526,0,960,975,2.07
8591,8526,0,990,1005,2.08
8592,8823,0,960,975,2.20
8595,6927,0,990,1005,2.95
8595,6927,0,1005,1020,2.94
8595,6927,0,1020,1035,2.95
8595,6927,0,1050,1065,2.94
8595,6927,0,1065,1080,2.94
8595,6927,0,1080,1095,2.94
8595,6927,0,1095,1110,2.95
8595,6927,0,1125,1140,2.95
8595,6927,0,1155,1170,2.93
8595,7994,0,975,990,1.29
8595,7994,0,990,1005,1.28
8595,7994,0,1050,1065,1.28
8595,7994,0,1065,1080,1.28
8595,7994,0,1080,1095,1.28
8596,5468,0,1110,1125,1.16
8596,7995,0,1005,1020,0.84
8596,7995,0,1020,1035,0.84
8596,7995,0,1035,1050,0.87
8596,7995,0,1050,1065,0.84
8596,7995,0,1065,1080,0.85
8596,7995,0,1080,1095,0.84
8596,7995,0,1095,1110,0.84
8596,7995,0,1110,1125,0.83
8596,7995,0,1125,1140,0.83
8597,7993,0,960,975,0.53
8597,7993,0,975,990,0.74
8597,7993,0,990,1005,0.35
8597,7993,0,1005,1020,0.40
8597,7993,0,1020,1035,0.46
8597,7993,0,1035,1050,1.64
8597,7993,0,1050,1065,0.35
8597,7993,0,1065,1080,0.33
8597,7993,0,1080,1095,0.36
8597,7993,0,1095,1110,0.35
8597,7993,0,1110,1125,0.33
8597,7993,0,1125,1140,0.31
8597,7993,0,1140,1155,0.31
8597,7994,0,960,975,0.60
8597,7994,0,975,990,0.62
8597,7994,0,990,1005,0.64
8597,7994,0,1005,1020,0.61
8597,7994,0,1020,1035,0.61
8597,7994,0,1035,1050,0.61
8597,7994,0,1050,1065,0.61
8597,7994,0,1065,1080,0.61
8597,7994,0,1080,1095,0.61
8597,7994,0,1095,1110,0.61
8597,7994,0,1110,1125,0.60
8597,7994,0,1125,1140,0.60
8603,6316,0,975,990,3.77
8603,8791,0,1095,1110,1.49
8606,8086,0,1050,1065,0.69
8606,8086,0,1110,1125,0.69
8606,8086,0,1155,1170,0.69
8609,8128,0,960,975,1.19
8609,8128,0,975,990,1.18
8609,8128,0,990,1005,1.20
8609,8128,0,1005,1020,1.20
8609,8128,0,1020,1035,1.19
8609,8128,0,1035,1050,1.19
8609,8128,0,1050,1065,1.19
8609,8128,0,1065,1080,1.19
8609,8128,0,1080,1095,1.20
8609,8128,0,1095,1110,1.19
8609,8128,0,1110,1125,1.19
8609,8128,0,1125,1140,1.19
8610,8153,0,1095,1110,1.95
8610,8170,0,1035,1050,1.76
8610,8170,0,1050,1065,1.77
8610,8170,0,1065,1080,1.77
8610,8170,0,1110,1125,1.77
8612,8182,0,1140,1155,0.56
8612,8184,0,975,990,1.65
8612,8184,0,1005,1020,1.65
8618,8623,0,975,990,0.48
8618,8623,0,990,1005,0.47
8618,8623,0,1005,1020,0.50
8618,8623,0,1020,1035,0.48
8618,8623,0,1035,1050,0.49
8618,8623,0,1050,1065,0.51
8618,8623,0,1065,1080,0.49
8618,8623,0,1080,1095,0.49
8618,8623,0,1095,1110,0.50
8618,8623,0,1110,1125,0.48
8618,8623,0,1125,1140,0.48
8618,8623,0,1140,1155,0.48
8618,8623,0,1155,1170,0.48
8623,8618,0,975,990,0.47
8623,8618,0,990,1005,0.47
8623,8618,0,1020,1035,0.48
8623,8618,0,1035,1050,0.47
8623,8618,0,1065,1080,0.48
8623,8618,0,1095,1110,0.47
8623,8618,0,1110,1125,0.47
8626,8236,0,1050,1065,0.71
8629,8233,0,1035,1050,0.59
8630,8254,0,1050,1065,0.77
8632,8297,0,1005,1020,0.49
8633,8310,0,975,990,0.63
8633,8310,0,990,1005,0.64
8633,8310,0,1020,1035,0.63
8633,8310,0,1035,1050,0.64
8633,8310,0,1050,1065,0.64
8633,8310,0,1065,1080,0.63
8633,8310,0,1080,1095,0.64
8633,8310,0,1095,1110,0.63
8633,8311,0,990,1005,1.28
8633,8311,0,1065,1080,1.28
8634,8319,0,960,975,0.86
8634,8319,0,975,990,0.86
8634,8319,0,990,1005,0.86
8634,8319,0,1020,1035,0.87
8634,8319,0,1050,1065,0.88
8634,8319,0,1065,1080,0.87
8634,8319,0,1080,1095,0.87
8634,8319,0,1095,1110,0.87
8634,8319,0,1110,1125,0.87
8634,8319,0,1125,1140,0.86
8634,8518,0,960,975,0.15
8634,8518,0,975,990,0.16
8634,8518,0,990,1005,0.15
8634,8518,0,1005,1020,0.16
8634,8518,0,1020,1035,0.15
8634,8518,0,1035,1050,0.15
8634,8518,0,1050,1065,0.15
8634,8518,0,1065,1080,0.15
8634,8518,0,1080,1095,0.15
8634,8518,0,1095,1110,0.15
8634,8518,0,1110,1125,0.15
8634,8518,0,1125,1140,0.15
8638,8358,0,975,990,1.68
8638,8358,0,1020,1035,1.68
8638,8674,0,1080,1095,0.18
8638,8674,0,1170,1185,0.18
8639,8350,0,960,975,0.24
8639,8350,0,975,990,0.25
8639,8350,0,990,1005,0.25
8639,8350,0,1005,1020,0.26
8639,8350,0,1020,1035,0.24
8639,8350,0,1065,1080,0.26
8639,8350,0,1095,1110,0.25
8639,8350,0,1125,1140,0.24
8639,8674,0,990,1005,2.16
8639,8674,0,1005,1020,2.17
8639,8674,0,1020,1035,2.16
8639,8674,0,1035,1050,2.17
8639,8674,0,1050,1065,2.16
8639,8674,0,1065,1080,2.17
8639,8674,0,1080,1095,2.17
8639,8674,0,1095,1110,2.16
8639,8674,0,1110,1125,2.17
8639,8674,0,1125,1140,2.15
8639,8674,0,1155,1170,2.15
8641,8354,0,990,1005,0.63
8641,8373,0,1125,1140,0.27
8642,8237,0,1005,1020,0.33
8642,8237,0,1020,1035,0.33
8642,8237,0,1035,1050,0.34
8642,8237,0,1050,1065,0.33
8642,8237,0,1065,1080,0.33
8642,8237,0,1080,1095,0.33
8642,8237,0,1095,1110,0.33
8642,8237,0,1110,1125,0.33
8642,8237,0,1125,1140,0.33
8642,8643,0,1035,1050,0.37
8642,8643,0,1125,1140,0.37
8643,8642,0,975,990,0.38
8643,8642,0,990,1005,0.39
8643,8642,0,1005,1020,0.38
8643,8642,0,1020,1035,0.38
8643,8642,0,1035,1050,0.38
8643,8642,0,1065,1080,0.37
8643,8642,0,1080,1095,0.37
8643,8642,0,1095,1110,0.38
8643,8642,0,1110,1125,0.39
8643,8670,0,1020,1035,0.73
8643,8670,0,1035,1050,0.73
8643,8670,0,1050,1065,0.73
8643,8670,0,1080,1095,0.73
8643,8670,0,1095,1110,0.73
8645,8253,0,975,990,0.96
8645,8253,0,990,1005,0.96
8645,8253,0,1005,1020,0.96
8645,8253,0,1020,1035,0.96
8645,8253,0,1035,1050,0.97
8645,8253,0,1050,1065,0.96
8645,8253,0,1065,1080,0.95
8645,8253,0,1080,1095,0.96
8645,8253,0,1095,1110,0.96
8645,8253,0,1110,1125,0.95
8645,8253,0,1125,1140,0.95
8645,8367,0,975,990,0.34
8645,8367,0,990,1005,0.34
8645,8367,0,1005,1020,0.34
8645,8367,0,1020,1035,0.34
8645,8367,0,1035,1050,0.34
8645,8367,0,1050,1065,0.34
8645,8367,0,1065,1080,0.34
8645,8367,0,1080,1095,0.34
8645,8367,0,1095,1110,0.34
8645,8367,0,1110,1125,0.35
8645,8367,0,1125,1140,0.34
8646,8812,0,1005,1020,0.73
8646,8812,0,1020,1035,0.74
8646,8812,0,1035,1050,0.74
8646,8812,0,1050,1065,0.73
8646,8812,0,1065,1080,0.73
8646,8812,0,1080,1095,0.74
8646,8812,0,1110,1125,0.73
8652,6379,0,1095,1110,0.43
8652,8102,0,1140,1155,3.86
8652,8843,0,1095,1110,5.34
8653,8447,0,1095,1110,0.70
8657,8815,0,1050,1065,0.70
8660,8528,0,1095,1110,0.85
8660,8528,0,1125,1140,0.85
8663,7979,0,960,975,0.94
8663,7979,0,975,990,0.94
8663,7979,0,990,1005,0.94
8663,7979,0,1020,1035,0.95
8663,7979,0,1095,1110,0.94
8663,7979,0,1110,1125,0.94
8663,8158,0,1065,1080,1.09
8663,8158,0,1125,1140,1.09
8663,8823,0,960,975,0.33
8666,8565,0,1005,1020,0.43
8666,8565,0,1035,1050,0.43
8666,8565,0,1050,1065,0.43
8666,8565,0,1065,1080,0.43
8666,8565,0,1080,1095,0.43
8666,8565,0,1095,1110,0.43
8666,8565,0,1110,1125,0.43
8666,8574,0,975,990,0.90
8666,8574,0,1005,1020,0.90
8666,8574,0,1020,1035,0.90
8666,8574,0,1050,1065,0.90
8666,8574,0,1080,1095,0.90
8666,8574,0,1095,1110,0.90
8667,8590,0,1065,1080,0.89
8669,8670,0,960,975,0.46
8669,8670,0,975,990,0.46
8669,8670,0,990,1005,0.46
8669,8670,0,1020,1035,0.46
8669,8670,0,1035,1050,0.47
8669,8670,0,1050,1065,0.46
8669,8670,0,1080,1095,0.46
8669,8670,0,1110,1125,0.46
8670,8643,0,1035,1050,0.73
8670,8643,0,1050,1065,0.73
8670,8643,0,1065,1080,0.73
8670,8669,0,1080,1095,0.46
8670,8669,0,1110,1125,0.47
8670,8669,0,1140,1155,0.46
8670,8669,0,1155,1170,0.46
8673,8374,0,960,975,0.75
8673,8374,0,975,990,0.72
8673,8374,0,990,1005,0.73
8673,8374,0,1005,1020,0.72
8673,8374,0,1020,1035,0.77
8673,8374,0,1035,1050,0.71
8673,8374,0,1050,1065,0.71
8673,8374,0,1065,1080,0.69
8673,8374,0,1080,1095,0.70
8673,8374,0,1095,1110,0.71
8673,8374,0,1110,1125,0.72
8673,8374,0,1125,1140,0.73
8673,8374,0,1140,1155,0.71
8673,8508,0,975,990,0.34
8673,8508,0,990,1005,0.35
8673,8508,0,1080,1095,0.34
8673,8508,0,1110,1125,0.34
8674,8638,0,1035,1050,0.18
8674,8639,0,960,975,2.16
8674,8639,0,975,990,2.16
8674,8639,0,990,1005,2.16
8674,8639,0,1005,1020,2.16
8674,8639,0,1020,1035,2.15
8674,8639,0,1035,1050,2.15
8674,8639,0,1050,1065,2.16
8674,8639,0,1065,1080,2.16
8674,8639,0,1080,1095,2.15
8674,8639,0,1095,1110,2.16
8675,8291,0,990,1005,0.67
8675,8632,0,1005,1020,1.11
8676,7175,0,990,1005,1.48
8676,7175,0,1005,1020,1.50
8676,7175,0,1020,1035,1.50
8676,7175,0,1035,1050,1.50
8676,7175,0,1050,1065,1.48
8676,7175,0,1065,1080,1.48
8676,7175,0,1080,1095,1.48
8676,7175,0,1095,1110,1.48
8676,7175,0,1110,1125,1.47
8676,7175,0,1125,1140,1.47
8676,7175,0,1140,1155,1.47
8676,7175,0,1155,1170,1.47
8676,7175,0,1170,1185,1.47
8676,7955,0,960,975,0.41
8676,7955,0,975,990,0.43
8676,7955,0,990,1005,0.47
8676,7955,0,1005,1020,0.42
8676,7955,0,1020,1035,0.43
8676,7955,0,1035,1050,0.42
8676,7955,0,1050,1065,0.41
8676,7955,0,1065,1080,0.41
8676,7955,0,1095,1110,0.42
8676,7955,0,1110,1125,0.42
8676,7955,0,1125,1140,0.41
8676,7955,0,1140,1155,0.41
8677,8544,0,1050,1065,0.30
8677,8783,0,975,990,0.54
8677,8783,0,990,1005,0.55
8677,8783,0,1005,1020,0.54
8677,8783,0,1020,1035,0.54
8677,8783,0,1035,1050,0.54
8677,8783,0,1050,1065,0.55
8677,8783,0,1080,1095,0.55
8677,8783,0,1095,1110,0.58
8677,8783,0,1110,1125,0.55
8677,8783,0,1125,1140,0.56
8678,8381,0,1035,1050,1.66
8691,7153,0,990,1005,1.34
8691,7153,0,1050,1065,1.34
8691,7153,0,1080,1095,1.34
8691,15868,0,990,1005,0.85
8691,15868,0,1005,1020,0.86
8691,15868,0,1050,1065,0.85
8691,15868,0,1065,1080,0.85
8691,15868,0,1080,1095,0.85
8691,15868,0,1095,1110,0.86
8691,15868,0,1110,1125,0.86
8691,15868,0,1125,1140,0.86
8693,6959,0,1170,1185,1.85
8695,6954,0,1080,1095,2.90
8695,15715,0,975,990,4.46
8695,15715,0,1005,1020,4.45
8697,8935,0,960,975,1.09
8697,8935,0,975,990,1.10
8697,8935,0,990,1005,1.10
8697,8935,0,1005,1020,1.10
8697,8935,0,1020,1035,1.11
8697,8935,0,1035,1050,1.12
8697,8935,0,1050,1065,1.13
8697,8935,0,1065,1080,1.10
8697,8935,0,1080,1095,1.10
8697,8935,0,1095,1110,1.11
8697,8935,0,1110,1125,1.09
8697,8935,0,1125,1140,1.10
8697,8935,0,1140,1155,1.10
8698,10879,0,1110,1125,0.65
8702,10311,0,1005,1020,0.59
8702,10311,0,1080,1095,0.60
8730,8474,0,960,975,1.46
8730,8474,0,975,990,1.46
8730,8474,0,990,1005,1.46
8730,8474,0,1005,1020,1.47
8730,8474,0,1020,1035,1.46
8730,8474,0,1035,1050,1.46
8730,8474,0,1050,1065,1.46
8730,8474,0,1065,1080,1.46
8730,8474,0,1080,1095,1.45
8730,8474,0,1095,1110,1.46
8730,8474,0,1110,1125,1.48
8730,8474,0,1125,1140,1.45
8759,16074,0,990,1005,0.77
8759,16074,0,1110,1125,0.76
8759,16074,0,1140,1155,0.76
8760,6813,0,1005,1020,2.98
8760,6813,0,1020,1035,2.98
8760,6813,0,1035,1050,2.98
8760,6813,0,1050,1065,2.98
8760,6813,0,1065,1080,2.98
8760,6813,0,1080,1095,2.98
8760,6813,0,1095,1110,2.99
8760,6813,0,1125,1140,2.98
8777,9072,0,990,1005,0.18
8777,9072,0,1005,1020,0.19
8777,9072,0,1020,1035,0.19
8777,9072,0,1035,1050,0.18
8777,9072,0,1050,1065,0.19
8777,9072,0,1065,1080,0.19
8777,9072,0,1080,1095,0.18
8777,9072,0,1095,1110,0.18
8782,8568,0,960,975,0.56
8783,8677,0,960,975,0.55
8783,8677,0,975,990,0.55
8783,8677,0,1050,1065,0.55
8783,8677,0,1065,1080,0.54
8783,8677,0,1095,1110,0.54
8783,8817,0,1080,1095,0.45
8783,8817,0,1095,1110,0.47
8783,8817,0,1125,1140,0.46
8789,8815,0,975,990,0.53
8789,8815,0,990,1005,0.53
8790,8809,0,1125,1140,0.94
8791,8102,0,990,1005,0.11
8791,8102,0,1110,1125,0.11
8791,8603,0,1080,1095,1.48
8791,8603,0,1110,1125,1.49
8793,8604,0,1020,1035,0.12
8793,8604,0,1155,1170,0.12
8795,8173,0,1020,1035,0.35
8795,8188,0,1095,1110,0.13
8795,8834,0,1020,1035,1.05
8797,8319,0,1005,1020,1.22
8806,8301,0,1050,1065,0.37
8807,8509,0,960,975,0.69
8807,8509,0,975,990,0.72
8807,8509,0,990,1005,0.71
8807,8509,0,1005,1020,0.71
8807,8509,0,1020,1035,0.71
8807,8509,0,1035,1050,0.72
8807,8509,0,1050,1065,0.71
8807,8509,0,1065,1080,0.71
8807,8509,0,1080,1095,0.69
8807,8509,0,1095,1110,0.70
8807,8509,0,1110,1125,0.70
8807,8510,0,975,990,0.51
8807,8510,0,1095,1110,0.49
8807,8510,0,1125,1140,0.48
8809,8790,0,975,990,0.94
8812,8646,0,1110,1125,0.73
8813,8388,0,975,990,1.06
8813,8388,0,1005,1020,1.06
8813,8388,0,1050,1065,1.07
8813,8388,0,1080,1095,1.07
8813,8388,0,1110,1125,1.07
8813,8388,0,1140,1155,1.06
8813,8814,0,1020,1035,0.70
8813,8814,0,1035,1050,0.70
8813,8814,0,1050,1065,0.70
8813,8814,0,1080,1095,0.70
8813,8814,0,1140,1155,0.70
8814,8813,0,1050,1065,0.70
8814,8813,0,1080,1095,0.70
8815,8789,0,975,990,0.54
8818,8153,0,990,1005,1.86
8818,8153,0,1050,1065,1.86
8818,8153,0,1065,1080,1.87
8818,8153,0,1140,1155,1.86
8818,8819,0,975,990,2.76
8819,8183,0,1020,1035,2.33
8819,8183,0,1035,1050,2.33
8819,8183,0,1065,1080,2.33
8819,8183,0,1095,1110,2.33
8822,8520,0,1035,1050,0.82
8822,8520,0,1095,1110,0.81
8822,8520,0,1110,1125,0.82
8824,8565,0,1140,1155,1.19
8843,8652,0,1020,1035,5.34
8847,10182,0,960,975,0.91
8847,10182,0,975,990,0.92
8847,10182,0,990,1005,0.94
8847,10182,0,1005,1020,0.92
8847,10182,0,1020,1035,0.92
8847,10182,0,1035,1050,0.91
8847,10182,0,1050,1065,0.91
8847,10182,0,1065,1080,0.92
8847,10182,0,1080,1095,0.93
8847,10182,0,1095,1110,0.92
8847,10182,0,1110,1125,0.92
8847,10182,0,1125,1140,0.92
8847,11037,0,990,1005,1.48
8847,11037,0,1005,1020,1.48
8847,11037,0,1035,1050,1.47
8847,11037,0,1050,1065,1.48
8847,11037,0,1065,1080,1.48
8847,11037,0,1080,1095,1.50
8847,11037,0,1095,1110,1.48
8847,11037,0,1110,1125,1.48
8847,11037,0,1125,1140,1.48
8853,10405,0,1050,1065,1.47
8853,10405,0,1080,1095,1.47
8853,10405,0,1095,1110,1.47
8857,7405,0,1005,1020,0.88
8857,7405,0,1020,1035,0.88
8857,7405,0,1050,1065,0.88
8857,7405,0,1080,1095,0.88
8857,7405,0,1095,1110,0.88
8857,7405,0,1110,1125,0.87
8857,7411,0,960,975,0.57
8857,7411,0,1005,1020,0.57
8857,7411,0,1020,1035,0.57
8857,7411,0,1035,1050,0.57
8857,7411,0,1050,1065,0.57
8857,7411,0,1065,1080,0.56
8857,7411,0,1080,1095,0.58
8857,7411,0,1095,1110,0.57
8857,7411,0,1110,1125,0.57
8857,7411,0,1140,1155,0.57
8875,10187,0,1005,1020,0.70
8875,10226,0,990,1005,0.58
8878,10474,0,1170,1185,0.57
8885,10327,0,1050,1065,1.65
8888,10719,0,975,990,1.93
8913,10902,0,990,1005,0.88
8913,10902,0,1005,1020,0.88
8913,10902,0,1050,1065,0.88
8913,10902,0,1095,1110,0.88
8913,10902,0,1110,1125,0.89
8913,10902,0,1125,1140,0.88
8916,10806,0,960,975,0.99
8916,10806,0,975,990,0.99
8916,10806,0,990,1005,0.99
8916,10806,0,1005,1020,0.98
8916,10806,0,1020,1035,0.98
8916,10806,0,1035,1050,0.98
8916,10806,0,1080,1095,0.99
8916,10806,0,1110,1125,0.98
8916,10806,0,1125,1140,0.98
8916,10806,0,1140,1155,0.99
8924,7406,0,1110,1125,0.69
8924,9069,0,1080,1095,0.89
8935,8520,0,960,975,0.65
8935,8520,0,975,990,0.65
8935,8520,0,990,1005,0.65
8935,8520,0,1005,1020,0.65
8935,8520,0,1020,1035,0.66
8935,8520,0,1035,1050,0.67
8935,8520,0,1050,1065,0.67
8935,8520,0,1065,1080,0.64
8935,8520,0,1080,1095,0.66
8935,8520,0,1095,1110,0.67
8935,8520,0,1110,1125,0.66
8935,8520,0,1125,1140,0.66
8935,8520,0,1140,1155,0.66
8935,8697,0,960,975,1.09
8935,8697,0,1005,1020,1.09
8935,8697,0,1020,1035,1.10
8935,8697,0,1035,1050,1.11
8935,8697,0,1050,1065,1.12
8935,8697,0,1065,1080,1.11
8935,8697,0,1080,1095,1.12
8935,8697,0,1095,1110,1.12
8935,8697,0,1110,1125,1.12
8935,8697,0,1125,1140,1.10
8935,8697,0,1140,1155,1.09
8948,10280,0,1020,1035,0.20
8948,10280,0,1110,1125,0.20
8951,9066,0,1020,1035,0.32
8951,9066,0,1050,1065,0.32
8963,10667,0,1005,1020,0.28
8963,10667,0,1035,1050,0.26
8963,10667,0,1065,1080,0.27
8963,10667,0,1095,1110,0.27
8963,10667,0,1110,1125,0.26
8988,10591,0,960,975,0.78
8988,10591,0,1020,1035,0.76
8990,7391,0,1020,1035,0.17
8990,7391,0,1050,1065,0.16
8990,7391,0,1065,1080,0.16
8990,7391,0,1080,1095,0.17
8990,7391,0,1110,1125,0.16
8990,7391,0,1125,1140,0.16
8990,10280,0,975,990,0.15
8990,10280,0,990,1005,0.15
8990,10280,0,1035,1050,0.15
8990,10280,0,1065,1080,0.15
8990,10280,0,1080,1095,0.15
8990,10280,0,1095,1110,0.15
9013,9014,0,1080,1095,0.29
9014,10170,0,1065,1080,1.27
9024,9054,0,1095,1110,1.42
9024,9054,0,1140,1155,1.43
9025,10815,0,960,975,0.39
9025,10815,0,975,990,0.39
9025,10815,0,990,1005,0.40
9025,10815,0,1005,1020,0.38
9025,10815,0,1020,1035,0.38
9025,10815,0,1035,1050,0.38
9025,10815,0,1065,1080,0.38
9025,10815,0,1110,1125,0.38
9025,10815,0,1125,1140,0.38
9026,9027,0,1080,1095,0.85
9027,9026,0,960,975,0.85
9027,9026,0,975,990,0.85
9027,9026,0,1050,1065,0.85
9027,9026,0,1065,1080,0.85
9027,9026,0,1140,1155,0.88
9032,10257,0,990,1005,1.01
9032,10257,0,1020,1035,1.01
9032,10257,0,1095,1110,1.01
9032,10257,0,1110,1125,1.01
9032,10257,0,1140,1155,1.01
9038,10083,0,1050,1065,1.01
9038,10083,0,1065,1080,1.01
9038,10083,0,1110,1125,1.01
9039,7365,0,1035,1050,1.07
9039,9607,0,975,990,0.33
9039,9607,0,1140,1155,0.34
9058,9011,0,1080,1095,0.88
9060,10181,0,1140,1155,0.28
9062,10196,0,960,975,1.30
9062,10196,0,1035,1050,1.30
9062,10196,0,1050,1065,1.30
9062,10196,0,1080,1095,1.30
9062,10196,0,1095,1110,1.30
9062,10197,0,975,990,0.27
9062,10197,0,1020,1035,0.25
9062,10197,0,1035,1050,0.27
9062,10197,0,1065,1080,0.26
9062,10197,0,1125,1140,0.26
9063,10210,0,975,990,0.57
9063,10210,0,1005,1020,0.57
9063,10210,0,1020,1035,0.57
9063,10210,0,1065,1080,0.57
9063,10210,0,1080,1095,0.57
9063,10210,0,1110,1125,0.57
9063,10210,0,1125,1140,0.57
9063,10222,0,1080,1095,1.80
9064,9010,0,975,990,0.49
9071,10369,0,960,975,2.04
9071,10369,0,990,1005,2.04
9071,10369,0,1020,1035,2.04
9071,10369,0,1035,1050,2.05
9071,10369,0,1080,1095,2.05
9071,10369,0,1095,1110,2.04
9071,10369,0,1110,1125,2.05
9071,10369,0,1125,1140,2.04
9072,10394,0,975,990,0.67
9072,10394,0,990,1005,0.68
9072,10394,0,1005,1020,0.67
9072,10394,0,1020,1035,0.67
9072,10394,0,1035,1050,0.68
9072,10394,0,1050,1065,0.67
9072,10394,0,1065,1080,0.67
9072,10394,0,1080,1095,0.66
9072,10394,0,1095,1110,0.66
9072,10394,0,1110,1125,0.66
9075,10919,0,1020,1035,2.20
9076,10474,0,1005,1020,0.93
9076,10474,0,1020,1035,0.93
9076,10474,0,1035,1050,0.92
9076,10474,0,1050,1065,0.92
9076,10474,0,1065,1080,0.93
9080,10611,0,975,990,0.87
9080,10611,0,990,1005,0.87
9080,10611,0,1005,1020,0.87
9080,10611,0,1020,1035,0.88
9080,10611,0,1035,1050,0.87
9080,10611,0,1050,1065,0.87
9080,10611,0,1080,1095,0.87
9080,10611,0,1095,1110,0.88
9080,10611,0,1125,1140,0.88
9096,10855,0,960,975,0.38
9096,10855,0,975,990,0.63
9096,10855,0,990,1005,0.51
9096,10855,0,1005,1020,0.66
9096,10855,0,1020,1035,0.69
9096,10855,0,1035,1050,0.63
9096,10855,0,1050,1065,1.25
9096,10855,0,1065,1080,0.74
9096,10855,0,1080,1095,1.20
9096,10855,0,1095,1110,0.92
9096,10855,0,1110,1125,2.20
9096,10855,0,1125,1140,1.02
9096,10855,0,1140,1155,1.53
9096,10855,0,1155,1170,0.39
9099,10870,0,1035,1050,0.65
9099,10870,0,1095,1110,0.65
9100,8996,0,975,990,4.57
9100,8996,0,1020,1035,4.57
9101,10883,0,1125,1140,1.48
9160,9577,0,1080,1095,1.33
9160,9577,0,1170,1185,1.32
9164,9616,0,990,1005,0.50
9164,9616,0,1035,1050,0.50
9164,9616,0,1050,1065,0.49
9164,9616,0,1065,1080,0.51
9164,9616,0,1080,1095,0.49
9164,9616,0,1095,1110,0.52
9164,9616,0,1110,1125,0.51
9164,9616,0,1125,1140,0.51
9164,9616,0,1140,1155,0.50
9168,8878,0,960,975,3.00
9168,8878,0,1110,1125,2.99
9172,16582,0,1050,1065,0.45
9189,10074,0,1050,1065,1.36
9190,9251,0,975,990,1.36
9190,9251,0,1035,1050,1.41
9190,9251,0,1050,1065,1.37
9190,9251,0,1065,1080,1.38
9190,9251,0,1080,1095,1.37
9190,9251,0,1095,1110,1.36
9190,9251,0,1110,1125,1.37
9190,9251,0,1125,1140,1.39
9190,9251,0,1140,1155,1.38
9190,9251,0,1155,1170,1.38
9190,9251,0,1170,1185,1.40
9193,9353,0,960,975,0.33
9193,9353,0,975,990,0.33
9193,9353,0,990,1005,0.36
9193,9353,0,1005,1020,0.33
9193,9353,0,1020,1035,0.34
9193,9353,0,1035,1050,0.45
9193,9353,0,1050,1065,0.42
9193,9353,0,1065,1080,0.42
9193,9353,0,1080,1095,0.51
9193,9353,0,1095,1110,0.66
9193,9353,0,1110,1125,1.98
9193,9353,0,1125,1140,4.96
9193,9353,0,1140,1155,7.37
9193,9353,0,1155,1170,4.32
9193,9353,0,1170,1185,0.32
9205,9214,0,1020,1035,0.93
9209,9206,0,1005,1020,2.01
9210,9211,0,1110,1125,1.65
9213,9217,0,1065,1080,0.87
9214,9205,0,975,990,0.93
9214,9205,0,1140,1155,0.94
9218,10069,0,1035,1050,0.70
9221,9288,0,975,990,0.55
9221,9288,0,990,1005,0.54
9221,9288,0,1005,1020,0.55
9221,9288,0,1020,1035,0.54
9221,9288,0,1035,1050,0.54
9221,9288,0,1095,1110,0.54
9228,9340,0,1020,1035,0.39
9228,9363,0,960,975,0.32
9228,9363,0,975,990,0.56
9228,9363,0,990,1005,0.99
9228,9363,0,1005,1020,1.49
9228,9363,0,1020,1035,1.72
9228,9363,0,1035,1050,0.82
9228,9363,0,1050,1065,0.37
9228,9363,0,1065,1080,0.35
9228,9363,0,1080,1095,0.35
9228,9363,0,1095,1110,0.35
9228,9363,0,1110,1125,0.36
9228,9363,0,1125,1140,0.38
9228,9363,0,1140,1155,0.32
9235,9372,0,1035,1050,1.06
9236,10069,0,960,975,1.35
9236,10069,0,975,990,1.34
9236,10069,0,1020,1035,1.35
9236,10069,0,1035,1050,1.35
9236,10069,0,1050,1065,1.35
9236,10069,0,1065,1080,1.39
9236,10069,0,1080,1095,1.37
9236,10069,0,1095,1110,1.38
9236,10069,0,1110,1125,1.43
9236,10069,0,1125,1140,1.37
9236,10069,0,1140,1155,1.37
9236,10069,0,1155,1170,1.35
9241,9252,0,1050,1065,0.97
9241,9252,0,1140,1155,0.97
9241,9511,0,1035,1050,0.92
9241,9511,0,1050,1065,0.92
9241,9511,0,1065,1080,0.94
9241,9511,0,1095,1110,0.92
9241,9511,0,1110,1125,0.93
